alert_id,soc_id,timestamp,severity,asset_id,asset_criticality,alert_type,detection_rule,status,assigned_analyst
ALT-014423,SOC-EPSILON,2026-08-23 23:38:00,Critical,AST-0130,High,DET-T1046-Network_Service_Discovery_06,RUL-006,Closed,ANL-080
ALT-014448,SOC-EPSILON,2026-07-09 01:57:00,Medium,AST-0411,Low,DET-T1046-Network_Service_Discovery_21,RUL-021,Closed,ANL-087
ALT-014449,SOC-EPSILON,2026-08-29 02:19:00,Medium,AST-0113,High,DET-T1053-Scheduled_Task/Job_03,RUL-003,Closed,ANL-082
ALT-014452,SOC-EPSILON,2026-07-20 23:31:00,Low,AST-0237,Medium,DET-T1486-Data_Encrypted_for_Impact_56,RUL-056,Closed,ANL-080
ALT-014510,SOC-EPSILON,2026-07-24 14:02:00,Medium,AST-0039,Critical,DET-T1567-Exfiltration_Over_Web_Service_25,RUL-025,Closed,ANL-077
ALT-014515,SOC-EPSILON,2026-08-24 21:14:00,Medium,AST-0099,High,DET-T1190-Exploit_Public-Facing_Application_74,RUL-074,Under Review,ANL-083
ALT-014527,SOC-EPSILON,2026-07-04 10:34:00,High,AST-0116,High,DET-T1190-Exploit_Public-Facing_Application_59,RUL-059,Closed,ANL-086
ALT-014530,SOC-EPSILON,2026-06-26 18:06:00,High,AST-0046,Critical,DET-T1190-Exploit_Public-Facing_Application_14,RUL-014,Closed,ANL-082
ALT-014583,SOC-EPSILON,2026-07-30 17:01:00,Low,AST-0033,Critical,DET-T1110-Brute_Force_23,RUL-023,Closed,ANL-084
ALT-014585,SOC-EPSILON,2026-08-07 17:36:00,Medium,AST-0031,Critical,DET-T1110-Brute_Force_83,RUL-083,Closed,ANL-087
ALT-014597,SOC-EPSILON,2026-07-16 20:16:00,High,AST-0143,High,DET-T1070-Indicator_Removal_on_Host_69,RUL-069,Closed,ANL-089
ALT-014607,SOC-EPSILON,2026-06-28 00:08:00,High,AST-0117,High,DET-T1059-Command_and_Scripting_Interpreter_91,RUL-091,Closed,ANL-086
ALT-014614,SOC-EPSILON,2026-06-14 10:57:00,Low,AST-0176,Medium,DET-T1190-Exploit_Public-Facing_Application_74,RUL-074,Closed,ANL-078
ALT-014675,SOC-EPSILON,2026-06-16 22:59:00,High,AST-0277,Medium,DET-T1110-Brute_Force_08,RUL-008,Closed,ANL-088
ALT-014677,SOC-EPSILON,2026-07-19 22:58:00,Low,AST-0397,Low,DET-T1059-Command_and_Scripting_Interpreter_31,RUL-031,Closed,ANL-084
ALT-014694,SOC-EPSILON,2026-06-30 18:08:00,High,AST-0199,Medium,DET-T1110-Brute_Force_08,RUL-008,Closed,ANL-080
ALT-014712,SOC-EPSILON,2026-06-22 11:15:00,Critical,AST-0061,High,DET-T1110-Brute_Force_23,RUL-023,Closed,ANL-081
ALT-014744,SOC-EPSILON,2026-06-27 06:00:00,High,AST-0097,High,DET-T1053-Scheduled_Task/Job_33,RUL-033,Under Review,ANL-087
ALT-014757,SOC-EPSILON,2026-07-15 18:56:00,Medium,AST-0444,Low,DET-T1190-Exploit_Public-Facing_Application_74,RUL-074,Closed,ANL-078
ALT-014773,SOC-EPSILON,2026-09-08 12:31:00,High,AST-0142,High,DET-T1059-Command_and_Scripting_Interpreter_76,RUL-076,Closed,ANL-088
ALT-014778,SOC-EPSILON,2026-06-29 04:06:00,Medium,AST-0243,Medium,DET-T1567-Exfiltration_Over_Web_Service_55,RUL-055,Closed,ANL-077
ALT-014802,SOC-EPSILON,2026-08-24 01:51:00,Critical,AST-0274,Medium,DET-T1486-Data_Encrypted_for_Impact_11,RUL-011,Closed,ANL-080
ALT-014829,SOC-EPSILON,2026-08-17 18:07:00,Medium,AST-0420,Low,DET-T1566-Phishing_92,RUL-092,Closed,ANL-076
ALT-014849,SOC-EPSILON,2026-07-28 20:58:00,High,AST-0051,High,DET-T1090-Proxy_88,RUL-088,Closed,ANL-080
ALT-014917,SOC-EPSILON,2026-08-13 01:08:00,Medium,AST-0051,High,DET-T1070-Indicator_Removal_on_Host_09,RUL-009,Closed,ANL-082
ALT-014956,SOC-EPSILON,2026-07-18 20:14:00,Low,AST-0230,Medium,DET-T1046-Network_Service_Discovery_51,RUL-051,Closed,ANL-082
ALT-014972,SOC-EPSILON,2026-06-27 14:16:00,Medium,AST-0233,Medium,DET-T1090-Proxy_28,RUL-028,Closed,ANL-081
ALT-014990,SOC-EPSILON,2026-06-26 16:29:00,High,AST-0110,High,DET-T1190-Exploit_Public-Facing_Application_89,RUL-089,Closed,ANL-082
ALT-015007,SOC-EPSILON,2026-07-14 01:24:00,Medium,AST-0331,Medium,DET-T1190-Exploit_Public-Facing_Application_59,RUL-059,Closed,ANL-078
ALT-015015,SOC-EPSILON,2026-07-16 04:19:00,High,AST-0164,High,DET-T1055-Process_Injection_72,RUL-072,Under Review,ANL-079
ALT-015017,SOC-EPSILON,2026-08-03 17:11:00,High,AST-0085,High,DET-T1486-Data_Encrypted_for_Impact_86,RUL-086,Closed,ANL-087
ALT-015031,SOC-EPSILON,2026-07-11 20:51:00,Medium,AST-0388,Low,DET-T1021-Remote_Services_34,RUL-034,Closed,ANL-085
ALT-015049,SOC-EPSILON,2026-06-27 02:10:00,Medium,AST-0185,Medium,DET-T1562-Impair_Defenses_67,RUL-067,Closed,ANL-083
ALT-015102,SOC-EPSILON,2026-07-03 22:41:00,Low,AST-0085,High,DET-T1070-Indicator_Removal_on_Host_84,RUL-084,Under Review,ANL-083
ALT-015104,SOC-EPSILON,2026-08-07 11:40:00,Low,AST-0227,Medium,DET-T1021-Remote_Services_34,RUL-034,Closed,ANL-083
ALT-015121,SOC-EPSILON,2026-08-04 21:36:00,Medium,AST-0390,Low,DET-T1562-Impair_Defenses_52,RUL-052,Closed,ANL-081
ALT-015164,SOC-EPSILON,2026-07-02 16:02:00,Low,AST-0159,High,DET-T1053-Scheduled_Task/Job_03,RUL-003,Closed,ANL-081
ALT-015177,SOC-EPSILON,2026-06-24 13:11:00,Medium,AST-0428,Low,DET-T1190-Exploit_Public-Facing_Application_89,RUL-089,Closed,ANL-084
ALT-015185,SOC-EPSILON,2026-09-01 17:38:00,Low,AST-0175,Medium,DET-T1021-Remote_Services_04,RUL-004,Closed,ANL-084
ALT-015201,SOC-EPSILON,2026-09-04 12:54:00,High,AST-0006,Critical,DET-T1566-Phishing_02,RUL-002,Closed,ANL-083
ALT-015226,SOC-EPSILON,2026-08-09 10:28:00,Medium,AST-0222,Medium,DET-T1090-Proxy_73,RUL-073,Closed,ANL-076
ALT-015239,SOC-EPSILON,2026-07-16 13:47:00,Critical,AST-0050,Critical,DET-T1090-Proxy_28,RUL-028,Closed,ANL-087
ALT-015245,SOC-EPSILON,2026-07-14 03:06:00,High,AST-0049,Critical,DET-T1190-Exploit_Public-Facing_Application_59,RUL-059,Closed,ANL-080
ALT-015277,SOC-EPSILON,2026-08-10 22:10:00,High,AST-0013,Critical,DET-T1110-Brute_Force_38,RUL-038,Closed,ANL-081
ALT-015279,SOC-EPSILON,2026-09-03 20:29:00,Medium,AST-0227,Medium,DET-T1070-Indicator_Removal_on_Host_84,RUL-084,Closed,ANL-088
ALT-015280,SOC-EPSILON,2026-06-20 23:40:00,Medium,AST-0358,Medium,DET-T1190-Exploit_Public-Facing_Application_29,RUL-029,Closed,ANL-076
ALT-015288,SOC-EPSILON,2026-07-13 11:38:00,Low,AST-0204,Medium,DET-T1486-Data_Encrypted_for_Impact_11,RUL-011,Closed,ANL-084
ALT-015303,SOC-EPSILON,2026-08-30 15:52:00,Low,AST-0018,Critical,DET-T1486-Data_Encrypted_for_Impact_41,RUL-041,Closed,ANL-084
ALT-015339,SOC-EPSILON,2026-06-26 15:55:00,Medium,AST-0403,Low,DET-T1070-Indicator_Removal_on_Host_69,RUL-069,Closed,ANL-087
ALT-015370,SOC-EPSILON,2026-08-23 05:17:00,Medium,AST-0025,Critical,DET-T1567-Exfiltration_Over_Web_Service_100,RUL-100,Closed,ANL-089
ALT-015390,SOC-EPSILON,2026-07-23 16:16:00,Low,AST-0479,Low,DET-T1059-Command_and_Scripting_Interpreter_76,RUL-076,Closed,ANL-088
ALT-015425,SOC-EPSILON,2026-07-23 21:48:00,Medium,AST-0343,Medium,DET-T1566-Phishing_62,RUL-062,Closed,ANL-088
ALT-015437,SOC-EPSILON,2026-06-24 13:05:00,Critical,AST-0143,High,DET-T1566-Phishing_47,RUL-047,Closed,ANL-086
ALT-015455,SOC-EPSILON,2026-08-03 02:54:00,High,AST-0021,Critical,DET-T1567-Exfiltration_Over_Web_Service_10,RUL-010,Closed,ANL-088
ALT-015497,SOC-EPSILON,2026-07-20 07:18:00,Medium,AST-0021,Critical,DET-T1562-Impair_Defenses_07,RUL-007,Closed,ANL-080
ALT-015506,SOC-EPSILON,2026-09-02 15:10:00,Low,AST-0487,Low,DET-T1003-OS_Credential_Dumping_95,RUL-095,Closed,ANL-089
ALT-015533,SOC-EPSILON,2026-08-12 20:19:00,Critical,AST-0030,Critical,DET-T1070-Indicator_Removal_on_Host_99,RUL-099,Closed,ANL-081
ALT-015536,SOC-EPSILON,2026-07-07 14:42:00,Medium,AST-0342,Medium,DET-T1055-Process_Injection_87,RUL-087,Closed,ANL-079
ALT-015543,SOC-EPSILON,2026-08-27 07:15:00,Low,AST-0343,Medium,DET-T1055-Process_Injection_42,RUL-042,Closed,ANL-088
ALT-015579,SOC-EPSILON,2026-08-11 04:43:00,Critical,AST-0053,High,DET-T1110-Brute_Force_53,RUL-053,Closed,ANL-078
ALT-015624,SOC-EPSILON,2026-08-27 00:53:00,Critical,AST-0205,Medium,DET-T1046-Network_Service_Discovery_66,RUL-066,Closed,ANL-088
ALT-015626,SOC-EPSILON,2026-08-12 18:02:00,Medium,AST-0217,Medium,DET-T1053-Scheduled_Task/Job_78,RUL-078,Under Review,ANL-089
ALT-015627,SOC-EPSILON,2026-06-29 04:06:00,Low,AST-0252,Medium,DET-T1003-OS_Credential_Dumping_50,RUL-050,Closed,ANL-077
ALT-015654,SOC-EPSILON,2026-07-11 05:22:00,Medium,AST-0286,Medium,DET-T1059-Command_and_Scripting_Interpreter_46,RUL-046,Closed,ANL-076
ALT-015705,SOC-EPSILON,2026-07-31 04:44:00,Low,AST-0345,Medium,DET-T1053-Scheduled_Task/Job_18,RUL-018,Closed,ANL-082
ALT-015745,SOC-EPSILON,2026-08-23 21:02:00,Low,AST-0026,Critical,DET-T1486-Data_Encrypted_for_Impact_56,RUL-056,Closed,ANL-082
ALT-015752,SOC-EPSILON,2026-07-13 20:26:00,Medium,AST-0167,High,DET-T1567-Exfiltration_Over_Web_Service_40,RUL-040,Closed,ANL-086
ALT-015759,SOC-EPSILON,2026-06-14 19:11:00,Low,AST-0130,High,DET-T1567-Exfiltration_Over_Web_Service_85,RUL-085,Closed,ANL-077
ALT-015763,SOC-EPSILON,2026-07-21 04:55:00,High,AST-0089,High,DET-T1190-Exploit_Public-Facing_Application_29,RUL-029,Closed,ANL-077
ALT-015765,SOC-EPSILON,2026-07-28 05:12:00,High,AST-0373,Low,DET-T1059-Command_and_Scripting_Interpreter_76,RUL-076,Closed,ANL-077
ALT-015767,SOC-EPSILON,2026-07-15 07:43:00,Low,AST-0346,Medium,DET-T1110-Brute_Force_98,RUL-098,Closed,ANL-084
ALT-015799,SOC-EPSILON,2026-06-14 12:12:00,Medium,AST-0253,Medium,DET-T1566-Phishing_32,RUL-032,Closed,ANL-080
ALT-015802,SOC-EPSILON,2026-08-12 20:23:00,Medium,AST-0308,Medium,DET-T1053-Scheduled_Task/Job_03,RUL-003,Closed,ANL-081
ALT-015833,SOC-EPSILON,2026-07-16 12:33:00,Low,AST-0498,Low,DET-T1567-Exfiltration_Over_Web_Service_25,RUL-025,Closed,ANL-086
ALT-015871,SOC-EPSILON,2026-07-30 03:29:00,Low,AST-0375,Low,DET-T1562-Impair_Defenses_37,RUL-037,Closed,ANL-081
ALT-015885,SOC-EPSILON,2026-06-20 23:33:00,Medium,AST-0122,High,DET-T1110-Brute_Force_83,RUL-083,Closed,ANL-079
ALT-015905,SOC-EPSILON,2026-09-09 04:47:00,High,AST-0100,High,DET-T1567-Exfiltration_Over_Web_Service_100,RUL-100,Closed,ANL-080
ALT-015928,SOC-EPSILON,2026-08-23 21:51:00,Medium,AST-0435,Low,DET-T1003-OS_Credential_Dumping_05,RUL-005,Closed,ANL-089
ALT-015933,SOC-EPSILON,2026-07-31 19:02:00,High,AST-0192,Medium,DET-T1053-Scheduled_Task/Job_93,RUL-093,Closed,ANL-077
ALT-015934,SOC-EPSILON,2026-08-03 07:24:00,High,AST-0052,High,DET-T1003-OS_Credential_Dumping_35,RUL-035,Closed,ANL-086
ALT-015944,SOC-EPSILON,2026-07-12 01:06:00,Low,AST-0258,Medium,DET-T1110-Brute_Force_38,RUL-038,Closed,ANL-082
ALT-015957,SOC-EPSILON,2026-06-17 19:37:00,Medium,AST-0177,Medium,DET-T1486-Data_Encrypted_for_Impact_26,RUL-026,Closed,ANL-088
ALT-015968,SOC-EPSILON,2026-08-20 18:08:00,Medium,AST-0162,High,DET-T1110-Brute_Force_83,RUL-083,Closed,ANL-078
ALT-015983,SOC-EPSILON,2026-07-17 16:38:00,Medium,AST-0339,Medium,DET-T1046-Network_Service_Discovery_21,RUL-021,Closed,ANL-080
ALT-016021,SOC-EPSILON,2026-08-14 04:08:00,High,AST-0242,Medium,DET-T1046-Network_Service_Discovery_81,RUL-081,Closed,ANL-086
ALT-016032,SOC-EPSILON,2026-07-26 16:55:00,Low,AST-0445,Low,DET-T1486-Data_Encrypted_for_Impact_86,RUL-086,Closed,ANL-083
ALT-016033,SOC-EPSILON,2026-09-02 04:07:00,Critical,AST-0002,Critical,DET-T1046-Network_Service_Discovery_36,RUL-036,Closed,ANL-081
ALT-016041,SOC-EPSILON,2026-07-02 11:50:00,Low,AST-0167,High,DET-T1110-Brute_Force_38,RUL-038,Closed,ANL-078
ALT-016064,SOC-EPSILON,2026-09-09 16:01:00,Medium,AST-0089,High,DET-T1053-Scheduled_Task/Job_63,RUL-063,Closed,ANL-083
ALT-016071,SOC-EPSILON,2026-06-12 08:03:00,Low,AST-0200,Medium,DET-T1003-OS_Credential_Dumping_35,RUL-035,Closed,ANL-079
ALT-016083,SOC-EPSILON,2026-06-16 20:48:00,Low,AST-0387,Low,DET-T1567-Exfiltration_Over_Web_Service_85,RUL-085,Closed,ANL-082
ALT-016105,SOC-EPSILON,2026-06-25 08:21:00,Medium,AST-0480,Low,DET-T1003-OS_Credential_Dumping_65,RUL-065,Closed,ANL-088
ALT-016121,SOC-EPSILON,2026-06-20 09:16:00,Medium,AST-0056,High,DET-T1053-Scheduled_Task/Job_78,RUL-078,Closed,ANL-080
ALT-016131,SOC-EPSILON,2026-08-09 16:15:00,High,AST-0365,Low,DET-T1562-Impair_Defenses_97,RUL-097,Closed,ANL-087
ALT-016151,SOC-EPSILON,2026-07-21 05:57:00,Critical,AST-0102,High,DET-T1190-Exploit_Public-Facing_Application_14,RUL-014,Closed,ANL-080
ALT-016156,SOC-EPSILON,2026-07-08 06:26:00,High,AST-0178,Medium,DET-T1567-Exfiltration_Over_Web_Service_100,RUL-100,Closed,ANL-086
ALT-016199,SOC-EPSILON,2026-08-27 06:00:00,High,AST-0124,High,DET-T1003-OS_Credential_Dumping_80,RUL-080,Closed,ANL-079
ALT-016208,SOC-EPSILON,2026-06-21 05:17:00,Medium,AST-0288,Medium,DET-T1021-Remote_Services_94,RUL-094,Closed,ANL-078
ALT-016218,SOC-EPSILON,2026-07-31 06:09:00,Low,AST-0016,Critical,DET-T1070-Indicator_Removal_on_Host_84,RUL-084,Closed,ANL-078
ALT-016237,SOC-EPSILON,2026-08-16 17:35:00,Medium,AST-0121,High,DET-T1070-Indicator_Removal_on_Host_09,RUL-009,Closed,ANL-085
ALT-016319,SOC-EPSILON,2026-07-12 00:16:00,Medium,AST-0475,Low,DET-T1567-Exfiltration_Over_Web_Service_25,RUL-025,Closed,ANL-080
ALT-016325,SOC-EPSILON,2026-08-17 12:41:00,Critical,AST-0003,Critical,DET-T1090-Proxy_43,RUL-043,Closed,ANL-080
ALT-016327,SOC-EPSILON,2026-06-22 12:03:00,Medium,AST-0289,Medium,DET-T1053-Scheduled_Task/Job_03,RUL-003,Closed,ANL-081
ALT-016341,SOC-EPSILON,2026-07-13 07:00:00,Medium,AST-0279,Medium,DET-T1110-Brute_Force_68,RUL-068,Closed,ANL-088
ALT-016350,SOC-EPSILON,2026-07-14 20:36:00,High,AST-0068,High,DET-T1003-OS_Credential_Dumping_05,RUL-005,Closed,ANL-079
ALT-016354,SOC-EPSILON,2026-08-28 22:37:00,Low,AST-0081,High,DET-T1046-Network_Service_Discovery_96,RUL-096,Closed,ANL-077
ALT-016413,SOC-EPSILON,2026-06-26 12:16:00,Medium,AST-0499,Low,DET-T1562-Impair_Defenses_67,RUL-067,Closed,ANL-082
ALT-016479,SOC-EPSILON,2026-08-29 03:25:00,Low,AST-0107,High,DET-T1486-Data_Encrypted_for_Impact_71,RUL-071,Closed,ANL-077
ALT-016481,SOC-EPSILON,2026-07-22 17:02:00,High,AST-0190,Medium,DET-T1190-Exploit_Public-Facing_Application_44,RUL-044,Closed,ANL-080
ALT-016483,SOC-EPSILON,2026-07-12 21:32:00,Medium,AST-0063,High,DET-T1486-Data_Encrypted_for_Impact_41,RUL-041,Closed,ANL-088
ALT-016497,SOC-EPSILON,2026-06-21 16:50:00,Medium,AST-0159,High,DET-T1486-Data_Encrypted_for_Impact_41,RUL-041,Closed,ANL-081
ALT-016556,SOC-EPSILON,2026-06-22 12:27:00,High,AST-0072,High,DET-T1110-Brute_Force_23,RUL-023,Closed,ANL-088
ALT-016598,SOC-EPSILON,2026-07-05 23:45:00,High,AST-0116,High,DET-T1003-OS_Credential_Dumping_50,RUL-050,Closed,ANL-086
ALT-016624,SOC-EPSILON,2026-08-11 00:35:00,Medium,AST-0498,Low,DET-T1046-Network_Service_Discovery_21,RUL-021,Closed,ANL-086
ALT-016629,SOC-EPSILON,2026-07-23 07:53:00,Critical,AST-0463,Low,DET-T1053-Scheduled_Task/Job_93,RUL-093,Closed,ANL-086
ALT-016662,SOC-EPSILON,2026-09-05 11:50:00,Medium,AST-0073,High,DET-T1190-Exploit_Public-Facing_Application_89,RUL-089,Closed,ANL-080
ALT-016670,SOC-EPSILON,2026-06-17 20:36:00,High,AST-0082,High,DET-T1070-Indicator_Removal_on_Host_54,RUL-054,Closed,ANL-079
ALT-016688,SOC-EPSILON,2026-07-31 05:40:00,Medium,AST-0446,Low,DET-T1566-Phishing_62,RUL-062,Closed,ANL-086
ALT-016711,SOC-ZETA,2026-08-30 14:12:00,High,AST-0121,High,DET-T1567-Exfiltration_Over_Web_Service_10,RUL-010,Closed,ANL-098
ALT-016712,SOC-ZETA,2026-08-12 23:15:00,Low,AST-0338,Medium,DET-T1090-Proxy_28,RUL-028,Closed,ANL-102
ALT-016714,SOC-ZETA,2026-07-12 09:58:00,Low,AST-0419,Low,DET-T1046-Network_Service_Discovery_36,RUL-036,Under Review,ANL-099
ALT-016735,SOC-ZETA,2026-08-20 00:46:00,Critical,AST-0485,Low,DET-T1562-Impair_Defenses_37,RUL-037,Closed,ANL-105
ALT-016741,SOC-ZETA,2026-08-17 13:00:00,High,AST-0073,High,DET-T1070-Indicator_Removal_on_Host_39,RUL-039,Closed,ANL-090
ALT-016747,SOC-ZETA,2026-08-20 21:44:00,Medium,AST-0357,Medium,DET-T1003-OS_Credential_Dumping_95,RUL-095,Under Review,ANL-103
ALT-016752,SOC-ZETA,2026-07-17 13:08:00,Medium,AST-0363,Low,DET-T1110-Brute_Force_38,RUL-038,Closed,ANL-103
ALT-016762,SOC-ZETA,2026-08-03 10:00:00,Medium,AST-0362,Low,DET-T1070-Indicator_Removal_on_Host_24,RUL-024,Closed,ANL-100
ALT-016769,SOC-ZETA,2026-06-25 04:58:00,High,AST-0052,High,DET-T1021-Remote_Services_79,RUL-079,Closed,ANL-096
ALT-016790,SOC-ZETA,2026-08-05 23:31:00,Low,AST-0012,Critical,DET-T1110-Brute_Force_53,RUL-053,Closed,ANL-097
ALT-016793,SOC-ZETA,2026-07-04 07:37:00,Low,AST-0310,Medium,DET-T1562-Impair_Defenses_07,RUL-007,Closed,ANL-103
ALT-016873,SOC-ZETA,2026-08-27 21:55:00,Low,AST-0486,Low,DET-T1110-Brute_Force_08,RUL-008,Closed,ANL-099
ALT-016890,SOC-ZETA,2026-07-28 03:00:00,Low,AST-0113,High,DET-T1070-Indicator_Removal_on_Host_24,RUL-024,Closed,ANL-099
ALT-016917,SOC-ZETA,2026-07-17 04:24:00,Medium,AST-0163,High,DET-T1059-Command_and_Scripting_Interpreter_46,RUL-046,Closed,ANL-101
ALT-016921,SOC-ZETA,2026-08-18 03:38:00,Medium,AST-0161,High,DET-T1566-Phishing_17,RUL-017,Closed,ANL-105
ALT-016966,SOC-ZETA,2026-07-28 10:08:00,Medium,AST-0022,Critical,DET-T1566-Phishing_92,RUL-092,Closed,ANL-100
ALT-016983,SOC-ZETA,2026-08-10 03:14:00,Medium,AST-0013,Critical,DET-T1046-Network_Service_Discovery_21,RUL-021,Closed,ANL-104
ALT-017004,SOC-ZETA,2026-08-21 08:57:00,Medium,AST-0348,Medium,DET-T1486-Data_Encrypted_for_Impact_41,RUL-041,Closed,ANL-097
ALT-017022,SOC-ZETA,2026-07-21 14:38:00,High,AST-0148,High,DET-T1078-Valid_Accounts_45,RUL-045,Closed,ANL-096
ALT-017027,SOC-ZETA,2026-06-23 10:33:00,High,AST-0126,High,DET-T1003-OS_Credential_Dumping_95,RUL-095,Closed,ANL-099
ALT-017142,SOC-ZETA,2026-06-17 18:13:00,Medium,AST-0422,Low,DET-T1486-Data_Encrypted_for_Impact_41,RUL-041,Closed,ANL-096
ALT-017154,SOC-ZETA,2026-07-24 20:36:00,Low,AST-0493,Low,DET-T1053-Scheduled_Task/Job_33,RUL-033,Closed,ANL-104
ALT-017173,SOC-ZETA,2026-09-02 01:57:00,Medium,AST-0455,Low,DET-T1021-Remote_Services_49,RUL-049,Closed,ANL-093
ALT-017187,SOC-ZETA,2026-08-08 11:41:00,Medium,AST-0393,Low,DET-T1003-OS_Credential_Dumping_05,RUL-005,Closed,ANL-100
ALT-017269,SOC-ZETA,2026-08-12 00:46:00,Medium,AST-0405,Low,DET-T1110-Brute_Force_08,RUL-008,Closed,ANL-101
ALT-017298,SOC-ZETA,2026-08-11 01:53:00,High,AST-0151,High,DET-T1566-Phishing_17,RUL-017,Closed,ANL-098
ALT-017308,SOC-ZETA,2026-07-13 21:55:00,Low,AST-0293,Medium,DET-T1562-Impair_Defenses_22,RUL-022,Closed,ANL-099
ALT-017345,SOC-ZETA,2026-07-17 20:10:00,High,AST-0084,High,DET-T1190-Exploit_Public-Facing_Application_29,RUL-029,Closed,ANL-100
ALT-017362,SOC-ZETA,2026-09-06 19:47:00,Medium,AST-0339,Medium,DET-T1070-Indicator_Removal_on_Host_69,RUL-069,Closed,ANL-093
ALT-017367,SOC-ZETA,2026-07-22 12:05:00,Critical,AST-0020,Critical,DET-T1190-Exploit_Public-Facing_Application_59,RUL-059,Closed,ANL-101
ALT-017378,SOC-ZETA,2026-09-06 13:58:00,Medium,AST-0135,High,DET-T1003-OS_Credential_Dumping_20,RUL-020,Under Review,ANL-091
ALT-017396,SOC-ZETA,2026-07-05 10:13:00,Medium,AST-0191,Medium,DET-T1003-OS_Credential_Dumping_35,RUL-035,Closed,ANL-101
ALT-017403,SOC-ZETA,2026-06-17 12:20:00,High,AST-0174,Medium,DET-T1562-Impair_Defenses_52,RUL-052,Closed,ANL-096
ALT-017418,SOC-ZETA,2026-07-22 22:21:00,Low,AST-0179,Medium,DET-T1078-Valid_Accounts_45,RUL-045,Closed,ANL-095
ALT-017464,SOC-ZETA,2026-06-16 16:55:00,High,AST-0066,High,DET-T1070-Indicator_Removal_on_Host_84,RUL-084,Closed,ANL-101
ALT-017504,SOC-ZETA,2026-07-04 11:55:00,Low,AST-0273,Medium,DET-T1566-Phishing_17,RUL-017,Closed,ANL-100
ALT-017554,SOC-ZETA,2026-07-11 17:38:00,Medium,AST-0193,Medium,DET-T1046-Network_Service_Discovery_21,RUL-021,Closed,ANL-096
ALT-017607,SOC-ZETA,2026-09-03 20:54:00,Low,AST-0262,Medium,DET-T1046-Network_Service_Discovery_06,RUL-006,Closed,ANL-092
ALT-017608,SOC-ZETA,2026-08-13 22:42:00,Low,AST-0494,Low,DET-T1053-Scheduled_Task/Job_18,RUL-018,Closed,ANL-091
ALT-017613,SOC-ZETA,2026-08-23 21:10:00,Medium,AST-0411,Low,DET-T1090-Proxy_13,RUL-013,Closed,ANL-097
ALT-017662,SOC-ZETA,2026-08-22 22:23:00,High,AST-0093,High,DET-T1053-Scheduled_Task/Job_48,RUL-048,Closed,ANL-104
ALT-017674,SOC-ZETA,2026-08-07 03:08:00,Critical,AST-0074,High,DET-T1566-Phishing_47,RUL-047,Closed,ANL-095
ALT-017700,SOC-ZETA,2026-09-07 19:33:00,Critical,AST-0149,High,DET-T1070-Indicator_Removal_on_Host_24,RUL-024,Closed,ANL-096
ALT-017732,SOC-ZETA,2026-08-26 13:34:00,High,AST-0025,Critical,DET-T1110-Brute_Force_83,RUL-083,Closed,ANL-094
ALT-017779,SOC-ZETA,2026-06-25 13:32:00,Medium,AST-0316,Medium,DET-T1046-Network_Service_Discovery_96,RUL-096,Closed,ANL-093
ALT-017796,SOC-ZETA,2026-08-03 19:38:00,High,AST-0106,High,DET-T1078-Valid_Accounts_15,RUL-015,Closed,ANL-095
ALT-017802,SOC-ZETA,2026-07-26 07:28:00,Low,AST-0201,Medium,DET-T1566-Phishing_32,RUL-032,Closed,ANL-102
ALT-017807,SOC-ZETA,2026-06-23 08:02:00,Medium,AST-0495,Low,DET-T1021-Remote_Services_79,RUL-079,Closed,ANL-090
ALT-017856,SOC-ZETA,2026-06-24 03:31:00,Medium,AST-0372,Low,DET-T1562-Impair_Defenses_82,RUL-082,Closed,ANL-096
ALT-017902,SOC-ZETA,2026-09-07 01:45:00,Low,AST-0173,Medium,DET-T1070-Indicator_Removal_on_Host_84,RUL-084,Closed,ANL-099
ALT-017912,SOC-ZETA,2026-07-26 17:28:00,Critical,AST-0143,High,DET-T1021-Remote_Services_34,RUL-034,Closed,ANL-101
ALT-017929,SOC-ZETA,2026-07-08 02:13:00,High,AST-0134,High,DET-T1110-Brute_Force_23,RUL-023,Closed,ANL-093
ALT-017978,SOC-ZETA,2026-06-19 14:42:00,Medium,AST-0217,Medium,DET-T1059-Command_and_Scripting_Interpreter_61,RUL-061,Closed,ANL-100
ALT-017981,SOC-ZETA,2026-08-27 18:27:00,High,AST-0488,Low,DET-T1070-Indicator_Removal_on_Host_54,RUL-054,Closed,ANL-092
ALT-017987,SOC-ZETA,2026-06-21 16:27:00,Low,AST-0461,Low,DET-T1110-Brute_Force_83,RUL-083,Closed,ANL-102
ALT-018013,SOC-ZETA,2026-07-09 05:32:00,Low,AST-0399,Low,DET-T1021-Remote_Services_49,RUL-049,Closed,ANL-092
ALT-018074,SOC-ZETA,2026-08-22 19:27:00,Medium,AST-0341,Medium,DET-T1059-Command_and_Scripting_Interpreter_16,RUL-016,Under Review,ANL-097
ALT-018075,SOC-ZETA,2026-09-01 13:48:00,High,AST-0101,High,DET-T1053-Scheduled_Task/Job_48,RUL-048,Closed,ANL-100
ALT-018094,SOC-ZETA,2026-07-30 07:55:00,Medium,AST-0439,Low,DET-T1046-Network_Service_Discovery_36,RUL-036,Closed,ANL-091
ALT-018096,SOC-ZETA,2026-07-13 12:58:00,High,AST-0069,High,DET-T1059-Command_and_Scripting_Interpreter_61,RUL-061,Closed,ANL-092
