investigation_id,alert_id,analyst_id,started_at,closed_at,investigation_duration,investigation_notes,evidence_count,artifacts_collected,closure_reason,escalated
INV-00111,ALT-000201,ANL-013,2026-06-25 07:43:00,2026-06-25 08:04:42,21.7,"Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.",4,3,Benign Operation,No
INV-00112,ALT-000202,ANL-020,2026-07-14 00:47:00,2026-07-14 01:03:18,16.3,"Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.",3,3,Benign Operation,No
INV-00113,ALT-000203,ANL-009,2026-06-30 12:09:00,2026-06-30 12:28:12,19.2,"Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.",4,4,Containment Verified,Yes
INV-00114,ALT-000204,ANL-001,2026-08-11 17:49:00,2026-08-11 18:24:48,35.8,"Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.",5,4,Containment Verified,Yes
INV-00115,ALT-000205,ANL-014,2026-08-02 17:21:00,2026-08-02 17:45:06,24.1,"Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.",3,4,Benign Operation,No
INV-00116,ALT-000206,ANL-020,2026-08-29 11:18:00,2026-08-29 11:44:18,26.3,"Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.",4,4,Containment Verified,Yes
INV-00117,ALT-000208,ANL-004,2026-07-23 16:28:00,2026-07-23 16:58:36,30.6,"Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.",5,2,Containment Verified,Yes
INV-00118,ALT-000212,ANL-021,2026-08-12 16:53:00,2026-08-12 17:25:24,32.4,"Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.",4,2,Benign Operation,No
INV-00119,ALT-000213,ANL-019,2026-06-30 09:09:00,2026-06-30 09:35:30,26.5,"Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.",4,3,Containment Verified,Yes
INV-00120,ALT-000214,ANL-005,2026-09-02 17:18:00,2026-09-02 17:44:42,26.7,"Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.",3,4,Containment Verified,Yes
INV-00121,ALT-000215,ANL-011,2026-08-05 18:27:00,2026-08-05 19:03:24,36.4,"Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.",5,2,Containment Verified,Yes
INV-00122,ALT-000216,ANL-001,2026-08-20 11:48:00,2026-08-20 12:14:36,26.6,"Triage initiated following telemetry trigger. Process tree analyzed down to parent PID. Network socket correlation confirmed outbound SSL beaconing to untrusted external IP. Host isolated pending escalation.",4,3,Containment Verified,No
INV-00123,ALT-000217,ANL-011,2026-06-23 00:41:00,2026-06-23 01:02:18,21.3,"Investigated suspicious PowerShell invocation with base64 encoded command. Decoded payload revealed credential harvesting script. Credentials revoked and host quarantined.",4,4,Containment Verified,Yes
INV-00124,ALT-000218,ANL-010,2026-07-01 19:42:00,2026-07-01 19:58:24,16.4,"Triage initiated following telemetry trigger. Process tree analyzed down to parent PID. Network socket correlation confirmed outbound SSL beaconing to untrusted external IP. Host isolated pending escalation.",3,3,Containment Verified,Yes
INV-00125,ALT-000220,ANL-015,2026-07-11 21:48:00,2026-07-11 22:28:42,40.7,"Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.",4,2,Containment Verified,No
INV-00126,ALT-000221,ANL-006,2026-09-04 06:35:00,2026-09-04 06:57:12,22.2,"Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.",4,2,Benign Operation,No
INV-00127,ALT-000224,ANL-010,2026-06-29 19:57:00,2026-06-29 20:20:48,23.8,"Triage initiated following telemetry trigger. Process tree analyzed down to parent PID. Network socket correlation confirmed outbound SSL beaconing to untrusted external IP. Host isolated pending escalation.",3,3,Benign Operation,No
INV-00128,ALT-000226,ANL-018,2026-07-17 16:15:00,2026-07-17 16:37:12,22.2,"Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.",5,3,Containment Verified,Yes
INV-00129,ALT-000228,ANL-013,2026-08-18 08:53:00,2026-08-18 09:29:12,36.2,"Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.",3,3,Containment Verified,No
INV-00130,ALT-000229,ANL-015,2026-08-07 05:01:00,2026-08-07 05:25:00,24.0,"Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.",3,4,Containment Verified,Yes
INV-00131,ALT-000235,ANL-008,2026-06-21 04:30:00,2026-06-21 04:44:00,14.0,"Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.",4,2,Benign Operation,No
INV-00132,ALT-000236,ANL-005,2026-08-27 06:09:00,2026-08-27 06:33:42,24.7,"Triage initiated following telemetry trigger. Process tree analyzed down to parent PID. Network socket correlation confirmed outbound SSL beaconing to untrusted external IP. Host isolated pending escalation.",5,2,Containment Verified,Yes
INV-00133,ALT-000239,ANL-013,2026-06-27 04:12:00,2026-06-27 04:34:48,22.8,"Investigated suspicious PowerShell invocation with base64 encoded command. Decoded payload revealed credential harvesting script. Credentials revoked and host quarantined.",3,2,Containment Verified,Yes
INV-00134,ALT-000241,ANL-008,2026-07-14 13:04:00,2026-07-14 13:35:54,31.9,"Triage initiated following telemetry trigger. Process tree analyzed down to parent PID. Network socket correlation confirmed outbound SSL beaconing to untrusted external IP. Host isolated pending escalation.",3,4,Benign Operation,No
INV-00135,ALT-000242,ANL-012,2026-07-04 20:41:00,2026-07-04 21:21:42,40.7,"Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.",3,2,Benign Operation,No
INV-00136,ALT-000244,ANL-018,2026-08-22 05:31:00,2026-08-22 05:53:42,22.7,"Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.",5,2,Benign Operation,No
INV-00137,ALT-000247,ANL-006,2026-07-02 17:18:00,2026-07-02 17:53:54,35.9,"Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.",5,3,Benign Operation,No
INV-00138,ALT-000249,ANL-016,2026-06-25 11:38:00,2026-06-25 11:59:06,21.1,"Triage initiated following telemetry trigger. Process tree analyzed down to parent PID. Network socket correlation confirmed outbound SSL beaconing to untrusted external IP. Host isolated pending escalation.",3,4,Benign Operation,No
INV-00139,ALT-000251,ANL-021,2026-07-12 22:14:00,2026-07-12 22:53:36,39.6,"Triage initiated following telemetry trigger. Process tree analyzed down to parent PID. Network socket correlation confirmed outbound SSL beaconing to untrusted external IP. Host isolated pending escalation.",4,3,Benign Operation,No
INV-00140,ALT-000252,ANL-003,2026-06-21 07:22:00,2026-06-21 07:57:42,35.7,"Triage initiated following telemetry trigger. Process tree analyzed down to parent PID. Network socket correlation confirmed outbound SSL beaconing to untrusted external IP. Host isolated pending escalation.",4,3,Containment Verified,Yes
INV-00141,ALT-000255,ANL-011,2026-07-22 02:57:00,2026-07-22 03:21:30,24.5,"Investigated suspicious PowerShell invocation with base64 encoded command. Decoded payload revealed credential harvesting script. Credentials revoked and host quarantined.",5,4,Containment Verified,Yes
INV-00142,ALT-000256,ANL-012,2026-07-30 02:30:00,2026-07-30 02:46:24,16.4,"Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.",3,4,Containment Verified,Yes
INV-00143,ALT-000257,ANL-011,2026-07-04 15:25:00,2026-07-04 15:45:30,20.5,"Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.",3,2,Containment Verified,Yes
INV-00144,ALT-000258,ANL-010,2026-08-04 22:31:00,2026-08-04 22:47:30,16.5,"Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.",5,3,Containment Verified,Yes
INV-00145,ALT-000261,ANL-003,2026-07-20 06:18:00,2026-07-20 06:57:42,39.7,"Triage initiated following telemetry trigger. Process tree analyzed down to parent PID. Network socket correlation confirmed outbound SSL beaconing to untrusted external IP. Host isolated pending escalation.",3,2,Containment Verified,Yes
INV-00146,ALT-000263,ANL-012,2026-09-05 00:11:00,2026-09-05 00:37:30,26.5,"Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.",3,2,Benign Operation,No
INV-00147,ALT-000266,ANL-018,2026-06-15 15:44:00,2026-06-15 16:12:06,28.1,"Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.",4,3,Benign Operation,No
INV-00148,ALT-000268,ANL-002,2026-07-22 01:19:00,2026-07-22 01:49:06,30.1,"Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.",4,3,Containment Verified,Yes
INV-00149,ALT-000270,ANL-008,2026-09-04 08:36:00,2026-09-04 09:04:42,28.7,"Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.",3,3,Containment Verified,Yes
INV-00150,ALT-000271,ANL-004,2026-08-06 13:16:00,2026-08-06 13:56:54,40.9,"Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.",4,4,Containment Verified,Yes
INV-00151,ALT-000272,ANL-016,2026-07-05 14:29:00,2026-07-05 15:02:24,33.4,"Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.",5,3,Benign Operation,No
INV-00152,ALT-000273,ANL-019,2026-07-12 16:07:00,2026-07-12 16:29:54,22.9,"Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.",5,2,Containment Verified,Yes
INV-00153,ALT-000274,ANL-022,2026-08-10 12:32:00,2026-08-10 12:58:30,26.5,"Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.",4,2,Containment Verified,No
INV-00154,ALT-000277,ANL-011,2026-07-10 02:33:00,2026-07-10 02:49:06,16.1,"Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.",3,3,Containment Verified,Yes
INV-00155,ALT-000278,ANL-014,2026-09-02 17:50:00,2026-09-02 18:13:18,23.3,"Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.",3,3,Containment Verified,Yes
INV-00156,ALT-000279,ANL-005,2026-08-02 02:17:00,2026-08-02 02:43:00,26.0,"Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.",4,4,Containment Verified,Yes
INV-00157,ALT-000280,ANL-013,2026-07-11 12:03:00,2026-07-11 12:24:24,21.4,"Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.",5,4,Containment Verified,Yes
INV-00158,ALT-000281,ANL-005,2026-08-26 09:52:00,2026-08-26 10:08:42,16.7,"Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.",5,3,Containment Verified,Yes
INV-00159,ALT-000282,ANL-019,2026-07-22 13:50:00,2026-07-22 14:23:00,33.0,"Triage initiated following telemetry trigger. Process tree analyzed down to parent PID. Network socket correlation confirmed outbound SSL beaconing to untrusted external IP. Host isolated pending escalation.",5,2,Containment Verified,No
INV-00160,ALT-000285,ANL-020,2026-08-07 00:09:00,2026-08-07 00:26:12,17.2,"Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.",3,2,Containment Verified,Yes
INV-00161,ALT-000287,ANL-022,2026-07-11 17:29:00,2026-07-11 18:02:18,33.3,"Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.",3,4,Benign Operation,No
INV-00162,ALT-000289,ANL-009,2026-07-21 05:29:00,2026-07-21 06:01:06,32.1,"Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.",3,3,Containment Verified,No
INV-00163,ALT-000291,ANL-007,2026-09-09 20:12:00,2026-09-09 20:27:24,15.4,"Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.",4,4,Benign Operation,No
INV-00164,ALT-000293,ANL-018,2026-08-27 11:21:00,2026-08-27 11:56:00,35.0,"Investigated suspicious PowerShell invocation with base64 encoded command. Decoded payload revealed credential harvesting script. Credentials revoked and host quarantined.",5,2,Benign Operation,No
INV-00165,ALT-000294,ANL-017,2026-07-20 03:04:00,2026-07-20 03:18:12,14.2,"Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.",3,4,Containment Verified,No
