alert_id,soc_id,timestamp,severity,asset_id,asset_criticality,alert_type,detection_rule,status,assigned_analyst
ALT-000178,SOC-ALPHA,2026-08-16 14:28:00,Low,AST-0465,Low,DET-T1021-Remote_Services_49,RUL-049,Closed,ANL-013
ALT-000179,SOC-ALPHA,2026-07-05 00:41:00,Low,AST-0061,High,DET-T1110-Brute_Force_23,RUL-023,Closed,ANL-018
ALT-000180,SOC-ALPHA,2026-08-16 01:52:00,High,AST-0040,Critical,DET-T1046-Network_Service_Discovery_36,RUL-036,Closed,ANL-007
ALT-000181,SOC-ALPHA,2026-06-23 19:06:00,Medium,AST-0229,Medium,DET-T1566-Phishing_77,RUL-077,Closed,ANL-022
ALT-000182,SOC-ALPHA,2026-06-21 23:08:00,Medium,AST-0149,High,DET-T1078-Valid_Accounts_30,RUL-030,Closed,ANL-019
ALT-000183,SOC-ALPHA,2026-08-06 01:15:00,High,AST-0170,High,DET-T1562-Impair_Defenses_67,RUL-067,Closed,ANL-008
ALT-000184,SOC-ALPHA,2026-08-16 09:50:00,Medium,AST-0357,Medium,DET-T1070-Indicator_Removal_on_Host_54,RUL-054,Closed,ANL-014
ALT-000185,SOC-ALPHA,2026-09-01 03:15:00,Low,AST-0154,High,DET-T1059-Command_and_Scripting_Interpreter_91,RUL-091,Closed,ANL-005
ALT-000186,SOC-ALPHA,2026-08-21 18:26:00,Medium,AST-0069,High,DET-T1003-OS_Credential_Dumping_50,RUL-050,Closed,ANL-008
ALT-000187,SOC-ALPHA,2026-06-19 01:55:00,Critical,AST-0301,Medium,DET-T1053-Scheduled_Task/Job_93,RUL-093,Closed,ANL-022
ALT-000188,SOC-ALPHA,2026-07-17 05:25:00,Low,AST-0283,Medium,DET-T1055-Process_Injection_42,RUL-042,Closed,ANL-010
ALT-000189,SOC-ALPHA,2026-08-12 15:19:00,High,AST-0128,High,DET-T1078-Valid_Accounts_60,RUL-060,Closed,ANL-004
ALT-000190,SOC-ALPHA,2026-06-15 02:16:00,Medium,AST-0300,Medium,DET-T1078-Valid_Accounts_75,RUL-075,Closed,ANL-014
ALT-000191,SOC-ALPHA,2026-07-26 06:48:00,Low,AST-0495,Low,DET-T1053-Scheduled_Task/Job_93,RUL-093,Closed,ANL-021
ALT-000192,SOC-ALPHA,2026-08-11 10:10:00,High,AST-0048,Critical,DET-T1567-Exfiltration_Over_Web_Service_70,RUL-070,Under Review,ANL-021
ALT-000193,SOC-ALPHA,2026-07-21 19:04:00,Medium,AST-0005,Critical,DET-T1090-Proxy_28,RUL-028,Closed,ANL-017
ALT-000194,SOC-ALPHA,2026-07-29 05:34:00,Low,AST-0009,Critical,DET-T1003-OS_Credential_Dumping_65,RUL-065,Closed,ANL-022
ALT-000195,SOC-ALPHA,2026-07-12 22:06:00,Low,AST-0269,Medium,DET-T1003-OS_Credential_Dumping_20,RUL-020,Closed,ANL-008
ALT-000196,SOC-ALPHA,2026-08-11 19:17:00,Low,AST-0041,Critical,DET-T1053-Scheduled_Task/Job_48,RUL-048,Closed,ANL-013
ALT-000197,SOC-ALPHA,2026-09-01 13:03:00,Medium,AST-0360,Medium,DET-T1562-Impair_Defenses_22,RUL-022,Closed,ANL-003
ALT-000198,SOC-ALPHA,2026-08-07 20:36:00,Low,AST-0499,Low,DET-T1090-Proxy_13,RUL-013,Closed,ANL-017
ALT-000199,SOC-ALPHA,2026-06-17 22:11:00,Low,AST-0162,High,DET-T1053-Scheduled_Task/Job_03,RUL-003,Closed,ANL-007
ALT-000200,SOC-ALPHA,2026-08-19 07:59:00,Critical,AST-0062,High,DET-T1090-Proxy_73,RUL-073,Closed,ANL-013
ALT-000201,SOC-ALPHA,2026-06-25 07:21:00,Medium,AST-0315,Medium,DET-T1566-Phishing_77,RUL-077,Under Review,ANL-013
ALT-000202,SOC-ALPHA,2026-07-14 00:43:00,Medium,AST-0195,Medium,DET-T1486-Data_Encrypted_for_Impact_11,RUL-011,Closed,ANL-020
ALT-000203,SOC-ALPHA,2026-06-30 12:05:00,Critical,AST-0093,High,DET-T1110-Brute_Force_98,RUL-098,Closed,ANL-009
ALT-000204,SOC-ALPHA,2026-08-11 17:35:00,Critical,AST-0084,High,DET-T1003-OS_Credential_Dumping_50,RUL-050,Closed,ANL-001
ALT-000205,SOC-ALPHA,2026-08-02 17:17:00,Medium,AST-0033,Critical,DET-T1562-Impair_Defenses_22,RUL-022,Closed,ANL-014
ALT-000206,SOC-ALPHA,2026-08-29 11:06:00,High,AST-0102,High,DET-T1090-Proxy_43,RUL-043,Closed,ANL-020
ALT-000207,SOC-ALPHA,2026-08-04 22:11:00,Low,AST-0496,Low,DET-T1486-Data_Encrypted_for_Impact_41,RUL-041,Closed,ANL-010
ALT-000208,SOC-ALPHA,2026-07-23 16:20:00,High,AST-0202,Medium,DET-T1566-Phishing_47,RUL-047,Closed,ANL-004
ALT-000209,SOC-ALPHA,2026-06-24 03:52:00,Low,AST-0408,Low,DET-T1110-Brute_Force_53,RUL-053,Closed,ANL-022
ALT-000210,SOC-ALPHA,2026-07-23 15:16:00,Medium,AST-0367,Low,DET-T1567-Exfiltration_Over_Web_Service_55,RUL-055,Closed,ANL-013
ALT-000211,SOC-ALPHA,2026-09-02 02:37:00,Medium,AST-0260,Medium,DET-T1190-Exploit_Public-Facing_Application_89,RUL-089,Closed,ANL-014
ALT-000212,SOC-ALPHA,2026-08-12 16:44:00,Low,AST-0275,Medium,DET-T1566-Phishing_77,RUL-077,Closed,ANL-021
ALT-000213,SOC-ALPHA,2026-06-30 09:00:00,Critical,AST-0133,High,DET-T1055-Process_Injection_72,RUL-072,Closed,ANL-019
ALT-000214,SOC-ALPHA,2026-09-02 17:06:00,High,AST-0044,Critical,DET-T1078-Valid_Accounts_15,RUL-015,Closed,ANL-005
ALT-000215,SOC-ALPHA,2026-08-05 18:04:00,High,AST-0059,High,DET-T1053-Scheduled_Task/Job_03,RUL-003,Closed,ANL-011
ALT-000216,SOC-ALPHA,2026-08-20 11:40:00,High,AST-0111,High,DET-T1046-Network_Service_Discovery_51,RUL-051,Closed,ANL-001
ALT-000217,SOC-ALPHA,2026-06-23 00:36:00,Critical,AST-0096,High,DET-T1566-Phishing_47,RUL-047,Closed,ANL-011
ALT-000218,SOC-ALPHA,2026-07-01 19:22:00,High,AST-0045,Critical,DET-T1055-Process_Injection_87,RUL-087,Closed,ANL-010
ALT-000219,SOC-ALPHA,2026-09-07 12:24:00,Medium,AST-0071,High,DET-T1190-Exploit_Public-Facing_Application_74,RUL-074,Closed,ANL-013
ALT-000220,SOC-ALPHA,2026-07-11 21:35:00,High,AST-0048,Critical,DET-T1486-Data_Encrypted_for_Impact_41,RUL-041,Closed,ANL-015
ALT-000221,SOC-ALPHA,2026-09-04 06:26:00,Medium,AST-0228,Medium,DET-T1053-Scheduled_Task/Job_63,RUL-063,Closed,ANL-006
ALT-000222,SOC-ALPHA,2026-09-04 20:35:00,Medium,AST-0294,Medium,DET-T1078-Valid_Accounts_15,RUL-015,Closed,ANL-009
ALT-000223,SOC-ALPHA,2026-08-13 22:34:00,Low,AST-0022,Critical,DET-T1110-Brute_Force_98,RUL-098,Closed,ANL-015
ALT-000224,SOC-ALPHA,2026-06-29 19:47:00,Low,AST-0385,Low,DET-T1566-Phishing_32,RUL-032,Closed,ANL-010
ALT-000225,SOC-ALPHA,2026-08-11 04:55:00,Medium,AST-0324,Medium,DET-T1567-Exfiltration_Over_Web_Service_55,RUL-055,Closed,ANL-006
ALT-000226,SOC-ALPHA,2026-07-17 15:51:00,Critical,AST-0072,High,DET-T1566-Phishing_77,RUL-077,Closed,ANL-018
ALT-000227,SOC-ALPHA,2026-07-03 23:44:00,Low,AST-0128,High,DET-T1021-Remote_Services_19,RUL-019,Closed,ANL-011
ALT-000228,SOC-ALPHA,2026-08-18 08:31:00,High,AST-0161,High,DET-T1070-Indicator_Removal_on_Host_54,RUL-054,Closed,ANL-013
ALT-000229,SOC-ALPHA,2026-08-07 04:37:00,Critical,AST-0376,Low,DET-T1055-Process_Injection_12,RUL-012,Closed,ANL-015
ALT-000230,SOC-ALPHA,2026-07-28 03:20:00,Low,AST-0173,Medium,DET-T1486-Data_Encrypted_for_Impact_71,RUL-071,Closed,ANL-019
ALT-000231,SOC-ALPHA,2026-08-09 23:57:00,Medium,AST-0025,Critical,DET-T1046-Network_Service_Discovery_06,RUL-006,Closed,ANL-004
ALT-000232,SOC-ALPHA,2026-06-15 02:07:00,Low,AST-0081,High,DET-T1055-Process_Injection_57,RUL-057,Closed,ANL-015
ALT-000233,SOC-ALPHA,2026-07-16 20:44:00,Low,AST-0452,Low,DET-T1070-Indicator_Removal_on_Host_84,RUL-084,Closed,ANL-010
ALT-000234,SOC-ALPHA,2026-07-29 02:05:00,Medium,AST-0129,High,DET-T1486-Data_Encrypted_for_Impact_11,RUL-011,Closed,ANL-012
ALT-000235,SOC-ALPHA,2026-06-21 04:25:00,Medium,AST-0372,Low,DET-T1078-Valid_Accounts_90,RUL-090,Closed,ANL-008
ALT-000236,SOC-ALPHA,2026-08-27 06:00:00,Critical,AST-0031,Critical,DET-T1567-Exfiltration_Over_Web_Service_55,RUL-055,Closed,ANL-005
ALT-000237,SOC-ALPHA,2026-07-06 17:04:00,Medium,AST-0005,Critical,DET-T1021-Remote_Services_79,RUL-079,Closed,ANL-021
ALT-000238,SOC-ALPHA,2026-07-18 16:40:00,Medium,AST-0471,Low,DET-T1110-Brute_Force_53,RUL-053,Closed,ANL-020
ALT-000239,SOC-ALPHA,2026-06-27 03:57:00,Critical,AST-0302,Medium,DET-T1021-Remote_Services_94,RUL-094,Closed,ANL-013
ALT-000240,SOC-ALPHA,2026-07-30 23:49:00,Low,AST-0014,Critical,DET-T1567-Exfiltration_Over_Web_Service_85,RUL-085,Closed,ANL-010
ALT-000241,SOC-ALPHA,2026-07-14 12:47:00,Medium,AST-0331,Medium,DET-T1562-Impair_Defenses_07,RUL-007,Closed,ANL-008
ALT-000242,SOC-ALPHA,2026-07-04 20:24:00,Low,AST-0292,Medium,DET-T1070-Indicator_Removal_on_Host_54,RUL-054,Closed,ANL-012
ALT-000243,SOC-ALPHA,2026-07-19 03:02:00,Low,AST-0486,Low,DET-T1046-Network_Service_Discovery_51,RUL-051,Closed,ANL-017
ALT-000244,SOC-ALPHA,2026-08-22 05:27:00,Medium,AST-0043,Critical,DET-T1562-Impair_Defenses_82,RUL-082,Closed,ANL-018
ALT-000245,SOC-ALPHA,2026-06-23 14:19:00,Medium,AST-0374,Low,DET-T1059-Command_and_Scripting_Interpreter_31,RUL-031,Closed,ANL-002
ALT-000246,SOC-ALPHA,2026-07-02 03:29:00,Medium,AST-0029,Critical,DET-T1567-Exfiltration_Over_Web_Service_40,RUL-040,Closed,ANL-022
ALT-000247,SOC-ALPHA,2026-07-02 17:00:00,Medium,AST-0360,Medium,DET-T1566-Phishing_02,RUL-002,Closed,ANL-006
ALT-000248,SOC-ALPHA,2026-08-08 12:51:00,Medium,AST-0269,Medium,DET-T1070-Indicator_Removal_on_Host_09,RUL-009,Closed,ANL-009
ALT-000249,SOC-ALPHA,2026-06-25 11:31:00,Medium,AST-0185,Medium,DET-T1110-Brute_Force_08,RUL-008,Closed,ANL-016
ALT-000250,SOC-ALPHA,2026-06-19 20:54:00,Low,AST-0126,High,DET-T1046-Network_Service_Discovery_06,RUL-006,Closed,ANL-016
ALT-000251,SOC-ALPHA,2026-07-12 21:59:00,Low,AST-0019,Critical,DET-T1486-Data_Encrypted_for_Impact_71,RUL-071,Closed,ANL-021
ALT-000252,SOC-ALPHA,2026-06-21 07:11:00,High,AST-0012,Critical,DET-T1562-Impair_Defenses_52,RUL-052,Closed,ANL-003
ALT-000253,SOC-ALPHA,2026-08-03 04:47:00,Medium,AST-0238,Medium,DET-T1053-Scheduled_Task/Job_48,RUL-048,Under Review,ANL-019
ALT-000254,SOC-ALPHA,2026-07-15 16:46:00,Low,AST-0390,Low,DET-T1566-Phishing_32,RUL-032,Closed,ANL-005
ALT-000255,SOC-ALPHA,2026-07-22 02:34:00,High,AST-0450,Low,DET-T1566-Phishing_02,RUL-002,Closed,ANL-011
ALT-000256,SOC-ALPHA,2026-07-30 02:05:00,Critical,AST-0134,High,DET-T1110-Brute_Force_53,RUL-053,Closed,ANL-012
ALT-000257,SOC-ALPHA,2026-07-04 15:15:00,High,AST-0475,Low,DET-T1046-Network_Service_Discovery_51,RUL-051,Closed,ANL-011
ALT-000258,SOC-ALPHA,2026-08-04 22:26:00,High,AST-0054,High,DET-T1090-Proxy_58,RUL-058,Closed,ANL-010
ALT-000259,SOC-ALPHA,2026-09-07 23:03:00,Medium,AST-0134,High,DET-T1110-Brute_Force_23,RUL-023,Under Review,ANL-001
ALT-000260,SOC-ALPHA,2026-07-24 23:06:00,Medium,AST-0412,Low,DET-T1053-Scheduled_Task/Job_18,RUL-018,Closed,ANL-004
ALT-000261,SOC-ALPHA,2026-07-20 06:08:00,High,AST-0162,High,DET-T1110-Brute_Force_83,RUL-083,Closed,ANL-003
ALT-000262,SOC-ALPHA,2026-07-03 05:02:00,Low,AST-0026,Critical,DET-T1562-Impair_Defenses_22,RUL-022,Closed,ANL-019
ALT-000263,SOC-ALPHA,2026-09-05 00:01:00,Medium,AST-0219,Medium,DET-T1110-Brute_Force_23,RUL-023,Closed,ANL-012
ALT-000264,SOC-ALPHA,2026-08-01 16:31:00,Medium,AST-0282,Medium,DET-T1566-Phishing_62,RUL-062,Closed,ANL-002
ALT-000265,SOC-ALPHA,2026-08-22 21:12:00,Medium,AST-0409,Low,DET-T1110-Brute_Force_68,RUL-068,Closed,ANL-008
ALT-000266,SOC-ALPHA,2026-06-15 15:24:00,Low,AST-0184,Medium,DET-T1566-Phishing_62,RUL-062,Closed,ANL-018
ALT-000267,SOC-ALPHA,2026-06-17 08:57:00,Low,AST-0144,High,DET-T1110-Brute_Force_08,RUL-008,Closed,ANL-016
ALT-000268,SOC-ALPHA,2026-07-22 01:10:00,Critical,AST-0069,High,DET-T1070-Indicator_Removal_on_Host_69,RUL-069,Closed,ANL-002
ALT-000269,SOC-ALPHA,2026-06-17 03:45:00,Medium,AST-0486,Low,DET-T1090-Proxy_73,RUL-073,Closed,ANL-019
ALT-000270,SOC-ALPHA,2026-09-04 08:34:00,High,AST-0024,Critical,DET-T1110-Brute_Force_08,RUL-008,Closed,ANL-008
ALT-000271,SOC-ALPHA,2026-08-06 13:03:00,Critical,AST-0037,Critical,DET-T1567-Exfiltration_Over_Web_Service_100,RUL-100,Closed,ANL-004
ALT-000272,SOC-ALPHA,2026-07-05 14:10:00,Medium,AST-0224,Medium,DET-T1562-Impair_Defenses_82,RUL-082,Closed,ANL-016
ALT-000273,SOC-ALPHA,2026-07-12 15:46:00,Critical,AST-0294,Medium,DET-T1046-Network_Service_Discovery_51,RUL-051,Closed,ANL-019
ALT-000274,SOC-ALPHA,2026-08-10 12:20:00,High,AST-0046,Critical,DET-T1059-Command_and_Scripting_Interpreter_91,RUL-091,Closed,ANL-022
ALT-000275,SOC-ALPHA,2026-06-12 13:03:00,Medium,AST-0376,Low,DET-T1070-Indicator_Removal_on_Host_54,RUL-054,Closed,ANL-006
ALT-000276,SOC-ALPHA,2026-08-15 23:22:00,Medium,AST-0052,High,DET-T1566-Phishing_62,RUL-062,Closed,ANL-019
ALT-000277,SOC-ALPHA,2026-07-10 02:28:00,Critical,AST-0151,High,DET-T1053-Scheduled_Task/Job_03,RUL-003,Closed,ANL-011
ALT-000278,SOC-ALPHA,2026-09-02 17:45:00,Critical,AST-0085,High,DET-T1053-Scheduled_Task/Job_78,RUL-078,Closed,ANL-014
ALT-000279,SOC-ALPHA,2026-08-02 02:15:00,Critical,AST-0141,High,DET-T1053-Scheduled_Task/Job_63,RUL-063,Closed,ANL-005
ALT-000280,SOC-ALPHA,2026-07-11 11:40:00,High,AST-0030,Critical,DET-T1567-Exfiltration_Over_Web_Service_40,RUL-040,Closed,ANL-013
ALT-000281,SOC-ALPHA,2026-08-26 09:29:00,High,AST-0289,Medium,DET-T1110-Brute_Force_08,RUL-008,Closed,ANL-005
ALT-000282,SOC-ALPHA,2026-07-22 13:30:00,High,AST-0009,Critical,DET-T1003-OS_Credential_Dumping_65,RUL-065,Closed,ANL-019
ALT-000283,SOC-ALPHA,2026-07-03 20:02:00,Medium,AST-0350,Medium,DET-T1486-Data_Encrypted_for_Impact_56,RUL-056,Under Review,ANL-007
ALT-000284,SOC-ALPHA,2026-07-26 08:20:00,Low,AST-0469,Low,DET-T1070-Indicator_Removal_on_Host_09,RUL-009,Closed,ANL-003
ALT-000285,SOC-ALPHA,2026-08-06 23:54:00,High,AST-0004,Critical,DET-T1078-Valid_Accounts_90,RUL-090,Closed,ANL-020
ALT-000286,SOC-ALPHA,2026-08-10 00:56:00,Medium,AST-0197,Medium,DET-T1070-Indicator_Removal_on_Host_84,RUL-084,Closed,ANL-016
ALT-000287,SOC-ALPHA,2026-07-11 17:17:00,Medium,AST-0317,Medium,DET-T1053-Scheduled_Task/Job_78,RUL-078,Closed,ANL-022
ALT-000288,SOC-ALPHA,2026-08-08 23:52:00,Low,AST-0160,High,DET-T1046-Network_Service_Discovery_36,RUL-036,Closed,ANL-016
ALT-000289,SOC-ALPHA,2026-07-21 05:08:00,High,AST-0397,Low,DET-T1055-Process_Injection_42,RUL-042,Closed,ANL-009
ALT-000290,SOC-ALPHA,2026-06-21 22:32:00,Low,AST-0034,Critical,DET-T1567-Exfiltration_Over_Web_Service_40,RUL-040,Closed,ANL-017
ALT-000291,SOC-ALPHA,2026-09-09 19:56:00,Medium,AST-0089,High,DET-T1567-Exfiltration_Over_Web_Service_25,RUL-025,Closed,ANL-007
ALT-000292,SOC-ALPHA,2026-09-06 12:25:00,Medium,AST-0064,High,DET-T1090-Proxy_88,RUL-088,Closed,ANL-001
ALT-000293,SOC-ALPHA,2026-08-27 11:11:00,Low,AST-0243,Medium,DET-T1059-Command_and_Scripting_Interpreter_76,RUL-076,Closed,ANL-018
ALT-000294,SOC-ALPHA,2026-07-20 02:41:00,High,AST-0167,High,DET-T1110-Brute_Force_53,RUL-053,Closed,ANL-017
ALT-000295,SOC-ALPHA,2026-08-03 11:45:00,Low,AST-0330,Medium,DET-T1046-Network_Service_Discovery_36,RUL-036,Closed,ANL-014
ALT-000296,SOC-ALPHA,2026-08-29 16:16:00,High,AST-0134,High,DET-T1003-OS_Credential_Dumping_80,RUL-080,Closed,ANL-013
ALT-000297,SOC-ALPHA,2026-09-02 13:04:00,High,AST-0084,High,DET-T1046-Network_Service_Discovery_36,RUL-036,Closed,ANL-009
ALT-000298,SOC-ALPHA,2026-08-05 21:43:00,High,AST-0128,High,DET-T1110-Brute_Force_38,RUL-038,Closed,ANL-009
ALT-000299,SOC-ALPHA,2026-07-20 06:43:00,Medium,AST-0402,Low,DET-T1059-Command_and_Scripting_Interpreter_61,RUL-061,Closed,ANL-022
ALT-000300,SOC-ALPHA,2026-07-13 13:43:00,Low,AST-0336,Medium,DET-T1055-Process_Injection_12,RUL-012,Closed,ANL-008
ALT-000301,SOC-ALPHA,2026-08-03 17:26:00,Low,AST-0170,High,DET-T1053-Scheduled_Task/Job_48,RUL-048,Closed,ANL-009
ALT-000302,SOC-ALPHA,2026-07-02 10:30:00,Critical,AST-0149,High,DET-T1003-OS_Credential_Dumping_80,RUL-080,Closed,ANL-003
ALT-000303,SOC-ALPHA,2026-07-05 18:12:00,High,AST-0458,Low,DET-T1190-Exploit_Public-Facing_Application_59,RUL-059,Closed,ANL-005
ALT-000304,SOC-ALPHA,2026-06-13 03:28:00,High,AST-0087,High,DET-T1190-Exploit_Public-Facing_Application_74,RUL-074,Closed,ANL-006
ALT-000305,SOC-ALPHA,2026-07-16 08:46:00,High,AST-0083,High,DET-T1562-Impair_Defenses_97,RUL-097,Closed,ANL-017
ALT-000306,SOC-ALPHA,2026-09-06 05:37:00,High,AST-0012,Critical,DET-T1070-Indicator_Removal_on_Host_39,RUL-039,Closed,ANL-010
ALT-000307,SOC-ALPHA,2026-07-10 11:58:00,Low,AST-0207,Medium,DET-T1053-Scheduled_Task/Job_03,RUL-003,Closed,ANL-008
ALT-000308,SOC-ALPHA,2026-07-18 09:46:00,Critical,AST-0032,Critical,DET-T1566-Phishing_47,RUL-047,Closed,ANL-021
ALT-000309,SOC-ALPHA,2026-07-02 02:26:00,Medium,AST-0064,High,DET-T1486-Data_Encrypted_for_Impact_71,RUL-071,Closed,ANL-009
ALT-000310,SOC-ALPHA,2026-08-22 19:53:00,Low,AST-0262,Medium,DET-T1053-Scheduled_Task/Job_93,RUL-093,Closed,ANL-020
ALT-000311,SOC-ALPHA,2026-08-21 06:18:00,High,AST-0054,High,DET-T1190-Exploit_Public-Facing_Application_89,RUL-089,Closed,ANL-016
ALT-000312,SOC-ALPHA,2026-09-07 15:04:00,Medium,AST-0052,High,DET-T1053-Scheduled_Task/Job_33,RUL-033,Closed,ANL-021
ALT-000313,SOC-ALPHA,2026-08-01 20:16:00,Medium,AST-0052,High,DET-T1110-Brute_Force_23,RUL-023,Closed,ANL-002
ALT-000314,SOC-ALPHA,2026-08-04 16:27:00,Medium,AST-0049,Critical,DET-T1110-Brute_Force_98,RUL-098,Closed,ANL-002
ALT-000315,SOC-ALPHA,2026-07-13 13:07:00,Medium,AST-0493,Low,DET-T1190-Exploit_Public-Facing_Application_59,RUL-059,Closed,ANL-009
ALT-000316,SOC-ALPHA,2026-09-01 22:51:00,Medium,AST-0454,Low,DET-T1562-Impair_Defenses_22,RUL-022,Closed,ANL-004
ALT-000317,SOC-ALPHA,2026-07-09 12:06:00,Medium,AST-0303,Medium,DET-T1566-Phishing_62,RUL-062,Closed,ANL-019
ALT-000318,SOC-ALPHA,2026-06-20 04:04:00,High,AST-0135,High,DET-T1070-Indicator_Removal_on_Host_99,RUL-099,Closed,ANL-019
ALT-000319,SOC-ALPHA,2026-08-17 00:09:00,Low,AST-0286,Medium,DET-T1021-Remote_Services_79,RUL-079,Closed,ANL-002
ALT-000320,SOC-ALPHA,2026-09-06 14:54:00,Medium,AST-0254,Medium,DET-T1562-Impair_Defenses_22,RUL-022,Closed,ANL-003
ALT-000321,SOC-ALPHA,2026-07-22 10:05:00,Medium,AST-0411,Low,DET-T1190-Exploit_Public-Facing_Application_74,RUL-074,Closed,ANL-015
ALT-000322,SOC-ALPHA,2026-08-05 06:07:00,Low,AST-0382,Low,DET-T1070-Indicator_Removal_on_Host_84,RUL-084,Closed,ANL-001
ALT-000323,SOC-ALPHA,2026-06-12 08:52:00,Critical,AST-0159,High,DET-T1562-Impair_Defenses_82,RUL-082,Closed,ANL-010
ALT-000324,SOC-ALPHA,2026-09-01 01:45:00,Medium,AST-0367,Low,DET-T1090-Proxy_58,RUL-058,Closed,ANL-004
ALT-000325,SOC-ALPHA,2026-06-12 16:21:00,High,AST-0075,High,DET-T1486-Data_Encrypted_for_Impact_71,RUL-071,Closed,ANL-017
ALT-000326,SOC-ALPHA,2026-06-30 14:16:00,Medium,AST-0097,High,DET-T1059-Command_and_Scripting_Interpreter_16,RUL-016,Closed,ANL-013
ALT-000327,SOC-ALPHA,2026-07-14 20:45:00,High,AST-0024,Critical,DET-T1562-Impair_Defenses_82,RUL-082,Closed,ANL-022
ALT-000328,SOC-ALPHA,2026-08-25 04:53:00,Medium,AST-0474,Low,DET-T1046-Network_Service_Discovery_66,RUL-066,Closed,ANL-006
ALT-000329,SOC-ALPHA,2026-08-19 05:21:00,Low,AST-0232,Medium,DET-T1053-Scheduled_Task/Job_18,RUL-018,Closed,ANL-005
ALT-000330,SOC-ALPHA,2026-09-07 18:19:00,Low,AST-0281,Medium,DET-T1486-Data_Encrypted_for_Impact_41,RUL-041,Closed,ANL-018
ALT-000331,SOC-ALPHA,2026-09-02 07:37:00,Medium,AST-0342,Medium,DET-T1059-Command_and_Scripting_Interpreter_91,RUL-091,Closed,ANL-014
ALT-000332,SOC-ALPHA,2026-07-31 03:56:00,Low,AST-0414,Low,DET-T1566-Phishing_02,RUL-002,Closed,ANL-017
ALT-000333,SOC-ALPHA,2026-06-21 09:42:00,Critical,AST-0042,Critical,DET-T1562-Impair_Defenses_37,RUL-037,Closed,ANL-022
ALT-000334,SOC-ALPHA,2026-07-20 14:47:00,Medium,AST-0200,Medium,DET-T1059-Command_and_Scripting_Interpreter_31,RUL-031,Closed,ANL-017
ALT-000335,SOC-ALPHA,2026-07-31 10:44:00,Medium,AST-0475,Low,DET-T1021-Remote_Services_49,RUL-049,Closed,ANL-013
ALT-000336,SOC-ALPHA,2026-08-04 16:35:00,Critical,AST-0104,High,DET-T1003-OS_Credential_Dumping_80,RUL-080,Closed,ANL-015
ALT-000337,SOC-ALPHA,2026-07-14 05:11:00,Medium,AST-0062,High,DET-T1021-Remote_Services_49,RUL-049,Closed,ANL-002
ALT-000338,SOC-ALPHA,2026-07-04 12:10:00,Medium,AST-0131,High,DET-T1059-Command_and_Scripting_Interpreter_01,RUL-001,Closed,ANL-011
ALT-000339,SOC-ALPHA,2026-06-19 03:09:00,Low,AST-0306,Medium,DET-T1562-Impair_Defenses_07,RUL-007,Closed,ANL-021
ALT-000340,SOC-ALPHA,2026-09-04 01:50:00,Medium,AST-0184,Medium,DET-T1567-Exfiltration_Over_Web_Service_10,RUL-010,Closed,ANL-011
ALT-000341,SOC-ALPHA,2026-09-09 04:04:00,Low,AST-0082,High,DET-T1070-Indicator_Removal_on_Host_54,RUL-054,Closed,ANL-018
ALT-000342,SOC-ALPHA,2026-06-13 20:07:00,Medium,AST-0229,Medium,DET-T1059-Command_and_Scripting_Interpreter_31,RUL-031,Closed,ANL-021
ALT-000343,SOC-ALPHA,2026-06-19 03:43:00,Low,AST-0196,Medium,DET-T1078-Valid_Accounts_15,RUL-015,Closed,ANL-013
ALT-000344,SOC-ALPHA,2026-06-16 13:58:00,Medium,AST-0395,Low,DET-T1053-Scheduled_Task/Job_48,RUL-048,Closed,ANL-017
ALT-000345,SOC-ALPHA,2026-06-19 19:18:00,Low,AST-0099,High,DET-T1055-Process_Injection_42,RUL-042,Closed,ANL-017
ALT-000346,SOC-ALPHA,2026-08-23 17:53:00,Critical,AST-0112,High,DET-T1110-Brute_Force_83,RUL-083,Closed,ANL-003
ALT-000347,SOC-ALPHA,2026-06-24 08:36:00,Low,AST-0467,Low,DET-T1021-Remote_Services_34,RUL-034,Closed,ANL-014
ALT-000348,SOC-ALPHA,2026-08-25 05:20:00,Critical,AST-0137,High,DET-T1059-Command_and_Scripting_Interpreter_01,RUL-001,Closed,ANL-021
ALT-000349,SOC-ALPHA,2026-06-27 02:18:00,Low,AST-0225,Medium,DET-T1021-Remote_Services_49,RUL-049,Closed,ANL-013
ALT-000350,SOC-ALPHA,2026-08-01 16:40:00,High,AST-0166,High,DET-T1053-Scheduled_Task/Job_48,RUL-048,Closed,ANL-001
ALT-000351,SOC-ALPHA,2026-07-18 04:47:00,Medium,AST-0372,Low,DET-T1078-Valid_Accounts_45,RUL-045,Closed,ANL-007
ALT-000352,SOC-ALPHA,2026-09-07 19:09:00,High,AST-0065,High,DET-T1567-Exfiltration_Over_Web_Service_25,RUL-025,Closed,ANL-004
ALT-000353,SOC-ALPHA,2026-08-12 06:08:00,Medium,AST-0121,High,DET-T1090-Proxy_13,RUL-013,Closed,ANL-010
ALT-000354,SOC-ALPHA,2026-08-05 13:31:00,Medium,AST-0316,Medium,DET-T1567-Exfiltration_Over_Web_Service_85,RUL-085,Closed,ANL-010
ALT-000355,SOC-ALPHA,2026-08-25 18:17:00,Low,AST-0069,High,DET-T1055-Process_Injection_87,RUL-087,Closed,ANL-011
ALT-000356,SOC-ALPHA,2026-08-12 13:49:00,High,AST-0045,Critical,DET-T1110-Brute_Force_83,RUL-083,Closed,ANL-020
